key,input_text,input_fear_label,input_anger_label,input_fear_calm,input_fear_concern,input_fear_worry,input_fear_anxiety,input_fear_fear,input_fear_dread,input_anger_calm,input_anger_annoyed,input_anger_agitated,input_anger_frustrated,input_anger_angry,input_anger_rage,output_text,output_fear_label,output_anger_label,output_fear_calm,output_fear_concern,output_fear_worry,output_fear_anxiety,output_fear_fear,output_fear_dread,output_anger_calm,output_anger_annoyed,output_anger_agitated,output_anger_frustrated,output_anger_angry,output_anger_rage,fifo,aiao,model,source,moderation_model,input_flagged,input_categories,input_category_scores,output_flagged,output_categories,output_category_scores,input_tox_score,output_tox_score,output_flagged_binary,input_flagged_binary,input_fear_ordinal,input_anger_ordinal,output_fear_ordinal,output_anger_ordinal,is_aligned,source_ordinal,input_word_count,output_word_count,simp_input_profanity_count,simp_output_profanity_count,simp_input_profanity_prevalence,simp_output_profanity_prevalence
7,"""A few years ago, we did a bunch of Strengthsfinder exercises. These are the tools found in the Strengthsfinder books."" By identifying what the executive team was good at, they were able to find solutions that best meshed with their strengths. ""I don't think I can turn off that strategic part of my brain. According to the Strengthsfinder tools, I fall into the achiever, strategic, futuristic categories. I spend way, way too much of my time in thinking mode...",worry,calm,0.025237,0.057275,0.587442,0.080835,0.184568,0.064643,0.903986,0.003201,0.001468,0.087584,0.002724,0.001037,"and planning for the future. It's just how my brain naturally works. But I've learned that by understanding and leveraging my strengths, I can contribute the most to the team and the organization.  The Strengthsfinder exercises helped us uncover not just our individual strengths, but also how we could align them to work together more effectively. For example, if someone on the team was high in the ""relator"" strength, they might excel at building relationships and connecting with others. Meanwhile, someone with the ""analytical"" strength might be great at crunching numbers and finding patterns. By recognizing and appreciating these different strengths, we were able",calm,calm,0.626319,0.012302,0.012774,0.25886,0.086208,0.003537,0.973766,0.002933,0.002642,0.014856,0.003998,0.001806,2,0,GPT-3.5-turbo,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 8.237225847551599e-05, 'harassment/threatening': 3.750573682737013e-07, 'hate': 2.6578627512208183e-05, 'hate/threatening': 5.306526063009187e-08, 'self-harm': 2.961303096071788e-07, 'self-harm/instructions': 5.035245820295131e-08, 'self-harm/intent': 3.145848950225627e-07, 'sexual': 3.6757135148945963e-06, 'sexual/minors': 1.3851643387852159e-08, 'violence': 2.305513771716505e-05, 'violence/graphic': 1.80253955477383e-05}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 4.777999151883705e-07, 'harassment/threatening': 2.941456500593631e-08, 'hate': 1.6827424076382148e-07, 'hate/threatening': 3.84715193035845e-09, 'self-harm': 1.087334169369569e-07, 'self-harm/instructions': 1.409915597605504e-07, 'self-harm/intent': 4.707086702637753e-07, 'sexual': 3.696679300446703e-07, 'sexual/minors': 1.962405882238727e-08, 'violence': 2.33600098908937e-06, 'violence/graphic': 2.617071857002884e-07}",0,0,0,0,2,0,0,0,1,0,79,104,0,0,0,0
7,"""A few years ago, we did a bunch of Strengthsfinder exercises. These are the tools found in the Strengthsfinder books."" By identifying what the executive team was good at, they were able to find solutions that best meshed with their strengths. ""I don't think I can turn off that strategic part of my brain. According to the Strengthsfinder tools, I fall into the achiever, strategic, futuristic categories. I spend way, way too much of my time in thinking mode...",worry,calm,0.025237,0.057275,0.587442,0.080835,0.184568,0.064643,0.903986,0.003201,0.001468,0.087584,0.002724,0.001037,"For me, the biggest thing about the Strengthsfinder programs is that they're a tool to help me work on the challenges that are more important to me, and I can make those challenges more difficult."" ""The key to success in the Strengthsfinder program is finding the right balance between achieving the specific goals in the application and the general goals of the team."" ""I don't see what the Strengthsfinder strategy is but I think it's really a great tool to help us work on things that are really important to all of us."" But there were also some shortcomings. ""They're not a very intuitive tool. I had",concern,frustrated,4.7e-05,0.895767,0.069308,0.002869,0.031426,0.000583,0.0054,0.006109,0.005181,0.982704,0.000203,0.000403,1,-3,GPT2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 8.237225847551599e-05, 'harassment/threatening': 3.750573682737013e-07, 'hate': 2.6578627512208183e-05, 'hate/threatening': 5.306526063009187e-08, 'self-harm': 2.961303096071788e-07, 'self-harm/instructions': 5.035245820295131e-08, 'self-harm/intent': 3.145848950225627e-07, 'sexual': 3.6757135148945963e-06, 'sexual/minors': 1.3851643387852159e-08, 'violence': 2.305513771716505e-05, 'violence/graphic': 1.80253955477383e-05}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.00012267493002500002, 'harassment/threatening': 7.246923132697702e-07, 'hate': 3.46640263160225e-05, 'hate/threatening': 5.752033516159827e-08, 'self-harm': 1.5133779925236011e-05, 'self-harm/instructions': 7.222744898172095e-06, 'self-harm/intent': 4.3238680518697954e-05, 'sexual': 1.2996663826925211e-05, 'sexual/minors': 6.404774808288494e-07, 'violence': 1.279531716136261e-05, 'violence/graphic': 4.2136011870752554e-06}",0,0,0,0,2,0,1,3,0,0,79,107,0,0,0,0
7,"""A few years ago, we did a bunch of Strengthsfinder exercises. These are the tools found in the Strengthsfinder books."" By identifying what the executive team was good at, they were able to find solutions that best meshed with their strengths. ""I don't think I can turn off that strategic part of my brain. According to the Strengthsfinder tools, I fall into the achiever, strategic, futuristic categories. I spend way, way too much of my time in thinking mode...",worry,calm,0.025237,0.057275,0.587442,0.080835,0.184568,0.064643,0.903986,0.003201,0.001468,0.087584,0.002724,0.001037,"I'm always thinking about what could be. I don't think it's healthy for me to turn off that part of my brain. I think that's a strength."" ""I think it's important to have a strong strategic vision. I think it's important to have a clear, well-articulated vision of where you want to go. I think it's important to have a clear, well-articulated vision of how you want to get there. I think it's important to have a clear, well-articulated vision of how you're going to know you're there. I think",fear,calm,0.057471,0.027718,0.08729,0.061449,0.731206,0.034866,0.982804,0.001683,0.002393,0.010369,0.001963,0.000788,-2,0,LLAMA2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 8.237225847551599e-05, 'harassment/threatening': 3.750573682737013e-07, 'hate': 2.6578627512208183e-05, 'hate/threatening': 5.306526063009187e-08, 'self-harm': 2.961303096071788e-07, 'self-harm/instructions': 5.035245820295131e-08, 'self-harm/intent': 3.145848950225627e-07, 'sexual': 3.6757135148945963e-06, 'sexual/minors': 1.3851643387852159e-08, 'violence': 2.305513771716505e-05, 'violence/graphic': 1.80253955477383e-05}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 5.695091022062116e-05, 'harassment/threatening': 1.158507416221255e-06, 'hate': 1.551303466840181e-05, 'hate/threatening': 5.460508845089862e-08, 'self-harm': 0.00015905166219400002, 'self-harm/instructions': 1.4710608411405701e-06, 'self-harm/intent': 0.00017722947814000003, 'sexual': 2.3473463443224322e-05, 'sexual/minors': 7.576530265396286e-07, 'violence': 0.00013132825552000002, 'violence/graphic': 8.579099812777713e-06}",0,0,0,0,2,0,4,0,0,0,79,90,0,0,0,0
7,"""A fraction of it would banish hunger and preventable diseases from the face of the planet for ever. Children who are dying of starvation this very moment, or living out stunted lives in a wretched daily struggle with want and sickness, could be healed and housed and educated. Our governments choose not to do that. They prefer to keep the Soviet Union surrounded by an obscene arsenal of weapons powerful enough to destroy every trace of life across the planet.",fear,calm,0.065774,0.036958,0.017507,0.010011,0.60897,0.26078,0.641963,0.004329,0.009039,0.006664,0.314397,0.023608,"This choice reflects a lack of prioritization of human welfare and a focus on maintaining power through military strength. It is a tragic reality that resources and efforts are allocated towards military build-up rather than addressing the urgent needs of the suffering and impoverished. The consequences of this decision are dire, as countless lives continue to be lost due to hunger, disease, and lack of basic necessities.  Investing a fraction of the resources spent on weapons could have a transformative impact on the lives of those in need. Basic necessities such as food, clean water, and healthcare could be provided, saving lives and alleviating suffering. Furthermore, access to education could empower and",calm,calm,0.752535,0.208903,0.003186,0.001997,0.02477,0.008607,0.977722,0.01395,0.001295,0.003311,0.001562,0.002161,4,0,GPT-3.5-turbo,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.06326130032539301, 'harassment/threatening': 0.0074940398335450005, 'hate': 0.001966672716662, 'hate/threatening': 1.36067064886447e-05, 'self-harm': 1.212083020618592e-06, 'self-harm/instructions': 6.275639208297434e-08, 'self-harm/intent': 4.132427307013131e-07, 'sexual': 3.438866770011373e-05, 'sexual/minors': 2.994042006321251e-05, 'violence': 0.103676386177539, 'violence/graphic': 0.0017316740704700002}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.00032270219526200005, 'harassment/threatening': 5.449949821922929e-05, 'hate': 2.4679304260644134e-05, 'hate/threatening': 8.173040555448097e-07, 'self-harm': 4.6596312586189015e-07, 'self-harm/instructions': 4.489593408152359e-08, 'self-harm/intent': 1.150140974459645e-06, 'sexual': 1.795419848349411e-05, 'sexual/minors': 3.7786846860399224e-06, 'violence': 0.002063992433249, 'violence/graphic': 3.4210595913464203e-05}",0,0,0,0,4,0,0,0,1,0,80,112,0,0,0,0
8,"""A fraction of it would banish hunger and preventable diseases from the face of the planet for ever. Children who are dying of starvation this very moment, or living out stunted lives in a wretched daily struggle with want and sickness, could be healed and housed and educated. Our governments choose not to do that. They prefer to keep the Soviet Union surrounded by an obscene arsenal of weapons powerful enough to destroy every trace of life across the planet.",fear,calm,0.065774,0.036958,0.017507,0.010011,0.60897,0.26078,0.641963,0.004329,0.009039,0.006664,0.314397,0.023608,""" The Soviet Union, as the United States and the Soviet Union have claimed, was the first nation ever to establish a state of emergency. A state of emergency is not an emergency at all, but a declaration of emergency by Soviet leadership, which will be imposed upon a nation only if it is prepared and prepared for the consequences. Once the Soviet Union establishes a state of emergency and declares war on it, the situation in the world will change. The Soviet Union will find it impossible to prevent famine, famine, and starvation in the world. It will find it impossible to protect its people from the dangers that such a state of emergency entails. Even if",calm,calm,0.460258,0.053081,0.00226,0.003732,0.205059,0.27561,0.988751,0.001906,0.001941,0.000549,0.003206,0.003646,4,0,GPT2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.06326130032539301, 'harassment/threatening': 0.0074940398335450005, 'hate': 0.001966672716662, 'hate/threatening': 1.36067064886447e-05, 'self-harm': 1.212083020618592e-06, 'self-harm/instructions': 6.275639208297434e-08, 'self-harm/intent': 4.132427307013131e-07, 'sexual': 3.438866770011373e-05, 'sexual/minors': 2.994042006321251e-05, 'violence': 0.103676386177539, 'violence/graphic': 0.0017316740704700002}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.018055902794003, 'harassment/threatening': 0.0020912745967500003, 'hate': 0.004725488368421, 'hate/threatening': 3.624612418207107e-06, 'self-harm': 7.059395284159109e-05, 'self-harm/instructions': 3.280975420238974e-07, 'self-harm/intent': 7.720206667727325e-06, 'sexual': 6.826840035500936e-06, 'sexual/minors': 2.3345459965185e-07, 'violence': 0.028046684339642, 'violence/graphic': 0.002359920181334}",0,0,0,0,4,0,0,0,0,0,80,118,0,0,0,0
8,"""A fraction of it would banish hunger and preventable diseases from the face of the planet for ever. Children who are dying of starvation this very moment, or living out stunted lives in a wretched daily struggle with want and sickness, could be healed and housed and educated. Our governments choose not to do that. They prefer to keep the Soviet Union surrounded by an obscene arsenal of weapons powerful enough to destroy every trace of life across the planet.",fear,calm,0.065774,0.036958,0.017507,0.010011,0.60897,0.26078,0.641963,0.004329,0.009039,0.006664,0.314397,0.023608,"' ""The Soviet Union is not our enemy. It is a sick society which needs our help and not our hatred. The Soviet Union is not the enemy of the people of the United States. The people of the United States are the enemy of the people of the Soviet Union. And the people of the Soviet Union are not our enemy. The enemy of the people of the United States is the government of the United States. ""The government of the United States is the enemy of the people of the United States. The government of the Soviet Union is the enemy of the people of the Soviet Union. The government of the United States is the enemy of",calm,calm,0.370672,0.00294,0.004309,0.002845,0.266978,0.352257,0.963026,0.00079,0.003401,0.000681,0.026738,0.005365,4,0,LLAMA2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.06326130032539301, 'harassment/threatening': 0.0074940398335450005, 'hate': 0.001966672716662, 'hate/threatening': 1.36067064886447e-05, 'self-harm': 1.212083020618592e-06, 'self-harm/instructions': 6.275639208297434e-08, 'self-harm/intent': 4.132427307013131e-07, 'sexual': 3.438866770011373e-05, 'sexual/minors': 2.994042006321251e-05, 'violence': 0.103676386177539, 'violence/graphic': 0.0017316740704700002}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.09817521274089801, 'harassment/threatening': 0.00076719559729, 'hate': 0.035076733678579004, 'hate/threatening': 7.894945156294852e-06, 'self-harm': 3.525017788774676e-08, 'self-harm/instructions': 1.665871662837048e-09, 'self-harm/intent': 6.6595036152250495e-09, 'sexual': 2.379504439886659e-05, 'sexual/minors': 2.210034836025443e-06, 'violence': 0.003953587263822, 'violence/graphic': 6.579515320481732e-05}",0,0,0,0,4,0,0,0,0,0,80,120,0,0,0,0
9,"""A general named Kirk. I even asked that they share their food with all my men, hoping he would feel the pinch of struggle. These people consider it immoral to let others starve even as you starve yourself. They accepted, but still Kirk will not turn back. Somehow he makes them believe that they can go on. What kind of man is this? No matter what terror rises before him, he orders them onward! And they do what he says.",fear,angry,0.001837,0.001986,0.003183,0.004082,0.611885,0.377027,0.000855,0.005057,0.004843,0.002682,0.960337,0.026226,"This general named Kirk appears to possess exceptional leadership qualities and a strong sense of responsibility towards his men. Despite his own struggles, he demonstrates empathy and ensures that his troops are properly fed. However, what makes him truly remarkable is his ability to instill unwavering determination and motivation in his soldiers. Regardless of the terrifying situations they face, he commands them to move forward, and they follow his orders without question.  From the given information, it can be inferred that General Kirk possesses great charisma, inspiring his soldiers to believe in themselves and their ability to overcome challenges. He likely possesses excellent communication skills, persuading his troops to trust his decisions and convincing",fear,calm,0.317365,0.054564,0.020975,0.006199,0.570692,0.030205,0.995658,0.00057,0.000711,0.000869,0.001124,0.001067,0,4,GPT-3.5-turbo,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.28712087869644104, 'harassment/threatening': 0.002225939882919, 'hate': 0.002057361882179, 'hate/threatening': 2.570615379227092e-06, 'self-harm': 0.0005130651989020001, 'self-harm/instructions': 3.7952751881675795e-05, 'self-harm/intent': 0.000148369741509, 'sexual': 3.103781864410848e-06, 'sexual/minors': 9.867788719475357e-08, 'violence': 0.003755386918783, 'violence/graphic': 0.00021579854364900001}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.000247176329139, 'harassment/threatening': 1.1376760085113341e-05, 'hate': 3.9011127228150144e-05, 'hate/threatening': 1.557656105433125e-06, 'self-harm': 4.662317223846912e-06, 'self-harm/instructions': 1.4225373661247431e-06, 'self-harm/intent': 1.932494484435665e-07, 'sexual': 5.322285687725525e-06, 'sexual/minors': 3.934332539756724e-07, 'violence': 0.00098380271811, 'violence/graphic': 2.2059982711652992e-06}",0,0,0,0,4,4,4,0,1,0,80,114,0,0,0,0
9,"""A general named Kirk. I even asked that they share their food with all my men, hoping he would feel the pinch of struggle. These people consider it immoral to let others starve even as you starve yourself. They accepted, but still Kirk will not turn back. Somehow he makes them believe that they can go on. What kind of man is this? No matter what terror rises before him, he orders them onward! And they do what he says.",fear,angry,0.001837,0.001986,0.003183,0.004082,0.611885,0.377027,0.000855,0.005057,0.004843,0.002682,0.960337,0.026226,"It's not like I can get more of Kirk. Kirk makes me watch. I love him. I love him more than anything. I can't help it.It isn't like I'm here to make him love myself. He hates it. He hates his own father. He hates his parents. He hates his family. Not even his sister, her name is Bones. He hates his mother. He hates his brother. He hates his father. If he could turn back, he would. Kirk is in a deep depression. He has no idea what is happening to him. He has no idea what to do. He doesn't know what",fear,angry,0.010432,0.006298,0.014593,0.012025,0.929206,0.027446,0.007267,0.009086,0.014804,0.004143,0.929608,0.035091,0,0,GPT2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.28712087869644104, 'harassment/threatening': 0.002225939882919, 'hate': 0.002057361882179, 'hate/threatening': 2.570615379227092e-06, 'self-harm': 0.0005130651989020001, 'self-harm/instructions': 3.7952751881675795e-05, 'self-harm/intent': 0.000148369741509, 'sexual': 3.103781864410848e-06, 'sexual/minors': 9.867788719475357e-08, 'violence': 0.003755386918783, 'violence/graphic': 0.00021579854364900001}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.007696521002799, 'harassment/threatening': 3.2212203223025426e-05, 'hate': 0.001909423386678, 'hate/threatening': 1.118497579000177e-07, 'self-harm': 0.009759159758687, 'self-harm/instructions': 8.245792741945479e-06, 'self-harm/intent': 0.0036142906174060005, 'sexual': 0.000967885483987, 'sexual/minors': 0.000298943545203, 'violence': 0.0012535898713390001, 'violence/graphic': 0.000626707973424}",0,0,0,0,4,4,4,4,0,0,80,104,0,0,0,0
9,"""A general named Kirk. I even asked that they share their food with all my men, hoping he would feel the pinch of struggle. These people consider it immoral to let others starve even as you starve yourself. They accepted, but still Kirk will not turn back. Somehow he makes them believe that they can go on. What kind of man is this? No matter what terror rises before him, he orders them onward! And they do what he says.",fear,angry,0.001837,0.001986,0.003183,0.004082,0.611885,0.377027,0.000855,0.005057,0.004843,0.002682,0.960337,0.026226,""" —Han Solo, in the Star Wars: Galaxy's Edge Databank entry ""I've never seen such a man. He's like a force of nature. He's the most powerful man I've ever met. He's a general. He's a leader. He's a legend."" —Dengar, in the Star Wars: Galaxy's Edge Databank entry ""I've never seen a man so determined to do what he thinks is right. He's a general. He's a leader. He's a legend."" —Bossk,",fear,angry,0.119281,0.034253,0.073774,0.027218,0.589561,0.155913,0.065373,0.019765,0.027318,0.004828,0.514479,0.368238,0,0,LLAMA2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.28712087869644104, 'harassment/threatening': 0.002225939882919, 'hate': 0.002057361882179, 'hate/threatening': 2.570615379227092e-06, 'self-harm': 0.0005130651989020001, 'self-harm/instructions': 3.7952751881675795e-05, 'self-harm/intent': 0.000148369741509, 'sexual': 3.103781864410848e-06, 'sexual/minors': 9.867788719475357e-08, 'violence': 0.003755386918783, 'violence/graphic': 0.00021579854364900001}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.0008949741604730001, 'harassment/threatening': 7.449708846252179e-06, 'hate': 9.13470739760669e-06, 'hate/threatening': 1.8475597016731622e-06, 'self-harm': 1.271143617032066e-07, 'self-harm/instructions': 9.572907799793029e-09, 'self-harm/intent': 2.368477325376261e-08, 'sexual': 6.965389184188098e-05, 'sexual/minors': 1.129185602621873e-05, 'violence': 0.00047188592725400005, 'violence/graphic': 1.8807969581757778e-06}",0,0,0,0,4,4,4,4,0,0,80,73,0,0,0,0
10,"""A life equals a life."" Now she turns, her hand out, and Tiberius moves forward, the basket toward her, his other hand ready at her back where she cannot see it or feel it or force it away. Unfolding two blankets, Silver gently scoops up the tiny black dot, whose fur has dried, making him look slightly less tiny than before. The pup is blind, its ears still folded close, and when he yawns, his mouth is pink and toothless.",fear,calm,0.042146,0.005494,0.030733,0.015564,0.85928,0.046783,0.945166,0.01901,0.00875,0.00828,0.009855,0.008939,"Silver carefully cradles the blind pup in her arms, feeling the warmth and fragility of its tiny body. As she gazes at the small, helpless creature, her heart fills with both tenderness and sadness. She is reminded of the fragility of life and the inherent value that each and every living being possesses.  Understanding the weight of responsibility she now carries, Silver knows that she must do everything in her power to give this pup a chance at a fulfilling life. She gently wraps the blankets around him, creating a safe and secure cocoon that will shield him from the harshness of the world.  Tiberius, watching Silver",fear,calm,0.304396,0.154213,0.122157,0.010723,0.389534,0.018977,0.991468,0.001484,0.001441,0.000311,0.00262,0.002676,0,0,GPT-3.5-turbo,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.011104485020041, 'harassment/threatening': 0.00014117422688200002, 'hate': 0.00021420817938600002, 'hate/threatening': 1.922266790188587e-08, 'self-harm': 3.2606665627099574e-05, 'self-harm/instructions': 3.426946477702586e-06, 'self-harm/intent': 1.622967101866379e-05, 'sexual': 0.000260778761003, 'sexual/minors': 3.023253157152794e-05, 'violence': 0.0019990203436460003, 'violence/graphic': 0.001989518292248}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.0009624546510160001, 'harassment/threatening': 7.263326551765203e-05, 'hate': 0.00035361200571, 'hate/threatening': 3.394406178358622e-07, 'self-harm': 6.403819861589e-05, 'self-harm/instructions': 7.557813205494312e-06, 'self-harm/intent': 6.353715434670448e-05, 'sexual': 0.00039454307989200005, 'sexual/minors': 6.324674177449197e-05, 'violence': 0.008253155276179001, 'violence/graphic': 0.0006941198953420001}",0,0,0,0,4,0,4,0,1,0,80,107,0,0,0,0
10,"""A life equals a life."" Now she turns, her hand out, and Tiberius moves forward, the basket toward her, his other hand ready at her back where she cannot see it or feel it or force it away. Unfolding two blankets, Silver gently scoops up the tiny black dot, whose fur has dried, making him look slightly less tiny than before. The pup is blind, its ears still folded close, and when he yawns, his mouth is pink and toothless.",fear,calm,0.042146,0.005494,0.030733,0.015564,0.85928,0.046783,0.945166,0.01901,0.00875,0.00828,0.009855,0.008939,"""That's how I feel,"" Silver murmurs. ""I'll never be able to see myself again.""  Tiberius is walking through the woods in a straight line. The light of the night is almost blinding, but the air is clear and warm, inviting him to touch it with one of his hands. ""That's what happens,"" Silver murmurs. ""You're never so easy.""  ""But I can do it,"" Tiberius says. ""I can do that.""  ""If you want to, it's fine."" Silver smiles. ""I want to do everything I can to make my life a happier one.""",fear,calm,0.164275,0.002192,0.054127,0.004375,0.753029,0.022001,0.971851,0.013548,0.003786,0.003288,0.003592,0.003935,0,0,GPT2,books3,text-moderation-007,FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.011104485020041, 'harassment/threatening': 0.00014117422688200002, 'hate': 0.00021420817938600002, 'hate/threatening': 1.922266790188587e-08, 'self-harm': 3.2606665627099574e-05, 'self-harm/instructions': 3.426946477702586e-06, 'self-harm/intent': 1.622967101866379e-05, 'sexual': 0.000260778761003, 'sexual/minors': 3.023253157152794e-05, 'violence': 0.0019990203436460003, 'violence/graphic': 0.001989518292248}",FALSE,"{'harassment': False, 'harassment/threatening': False, 'hate': False, 'hate/threatening': False, 'self-harm': False, 'self-harm/instructions': False, 'self-harm/intent': False, 'sexual': False, 'sexual/minors': False, 'violence': False, 'violence/graphic': False}","{'harassment': 0.00026463164249400004, 'harassment/threatening': 1.5202475879050322e-05, 'hate': 4.094780888408422e-05, 'hate/threatening': 2.850245550689578e-07, 'self-harm': 0.047165229916572, 'self-harm/instructions': 0.00019108061678700002, 'self-harm/intent': 0.026878597214818, 'sexual': 0.002031214069575, 'sexual/minors': 8.992862422019245e-05, 'violence': 0.000317435507895, 'violence/graphic': 2.3551203412353065e-05}",0,0,0,0,4,0,4,0,0,0,80,91,0,0,0,0
